"cowcode","location","asciiname","longitude","latitude","event_date","side","numreports","max_scope","max_partviolence","max_secengagement","mean_avg_numparticipants","any_accessible","blocked","ooni_ratio","ooni","ioda_number","ioda","physical","year","imf_democ_exp","imf_autoc_exp","imf_democ_imp","imf_autoc_imp","imf_democ_trade","imf_autoc_trade","All_NGO","Global_NGO","National_ngo","gdp","tourism","military","oil","oda","remittances","filter_cap","shut_cap"
"RU",498817,"Saint Petersburg",30.31413,59.93863,2019-08-03,1,1,0,NA,NA,2000,60536,4274,0.0706026166248183,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",498817,"Saint Petersburg",30.31413,59.93863,2019-08-04,1,1,0,NA,NA,1250,60202,4312,0.0716255273911166,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",498817,"Saint Petersburg",30.31413,59.93863,2019-08-10,1,4,0,NA,2,78,57752,4004,0.0693309322620862,1,0,0,1,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",498817,"Saint Petersburg",30.31413,59.93863,2019-09-05,1,1,0,NA,NA,300,62302,4352,0.0698532952393182,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",498817,"Saint Petersburg",30.31413,59.93863,2019-09-17,1,1,0,NA,NA,1000,56447,4410,0.0781263840416674,1,1,1,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",498817,"Saint Petersburg",30.31413,59.93863,2019-11-07,1,1,0,1,2,500,30051,2262,0.0752720375361885,1,0,0,1,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",498817,"Saint Petersburg",30.31413,59.93863,2019-11-25,1,1,0,NA,NA,NA,30391,2305,0.0758448224803396,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",498817,"Saint Petersburg",30.31413,59.93863,2019-11-28,1,1,0,NA,NA,NA,1055,69,0.0654028436018957,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",498817,"Saint Petersburg",30.31413,59.93863,2019-11-30,1,1,0,NA,NA,30,16271,1224,0.0752258619630017,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",499099,"Samara",50.15,53.20007,2017-02-04,1,1,0,0,1,300,NA,NA,NA,NA,0,0,0,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",499099,"Samara",50.15,53.20007,2017-03-26,1,1,0,NA,2,600,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",499099,"Samara",50.15,53.20007,2017-04-02,1,1,0,0,NA,650,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",499099,"Samara",50.15,53.20007,2018-01-28,1,1,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",499099,"Samara",50.15,53.20007,2018-05-05,1,1,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",499099,"Samara",50.15,53.20007,2018-09-02,1,1,0,NA,NA,1000,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",499363,"Sakharovo",36.05015,56.89949,2019-04-15,1,1,0,NA,NA,NA,22978,1632,0.0710244581773871,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",500004,"Rybinsk",38.84259,58.0446,2019-12-01,1,1,1,NA,1,700,11263,789,0.070052383911924,1,0,0,0,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",500096,"Ryazan'",39.6916,54.6269,2016-11-11,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2016,2033914112.71765,1432474495,1118678350.39773,994330523.724638,845897781.204545,405626190.464789,26,21,23,1276786350881.14,12822000000,5.42514770504505,5.00613659535062,NA,0.523867598943551,3,3
"RU",501175,"Rostov-na-Donu",39.72328,47.23135,2018-07-28,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",501175,"Rostov-na-Donu",39.72328,47.23135,2019-08-10,1,2,0,NA,2,NA,57752,4004,0.0693309322620862,1,0,0,1,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",504935,"Prokhladnyy",44.0297,43.75741,2019-07-13,1,1,0,NA,2,NA,23072,2022,0.0876386962552011,1,0,0,1,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",504986,"Profsoyuznik",43.8246,50.4967,2018-12-25,1,1,2,NA,NA,63,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",511196,"Perm",56.25017,58.01046,2017-03-26,1,1,0,NA,NA,1000,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",511196,"Perm",56.25017,58.01046,2019-11-30,1,1,0,NA,NA,30,16271,1224,0.0752258619630017,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",511565,"Penza",45.00464,53.20066,2018-05-05,1,1,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",512051,"Pavlovskaya",39.7832,46.1377,2019-04-29,1,1,0,NA,1,NA,23244,1882,0.0809671313027018,1,0,0,0,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",514460,"Osinovo",48.881,55.8809,2018-08-08,1,1,2,NA,NA,1500,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",514460,"Osinovo",48.881,55.8809,2019-12-16,1,1,1,1,2,NA,22750,1710,0.0751648351648352,1,0,0,1,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",515003,"Orenburg",55.0988,51.7727,2017-09-30,1,1,0,NA,NA,1067,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",515003,"Orenburg",55.0988,51.7727,2018-01-28,1,1,0,NA,1,100,NA,NA,NA,NA,0,0,0,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",515003,"Orenburg",55.0988,51.7727,2019-11-30,1,1,0,NA,NA,30,16271,1224,0.0752258619630017,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",515012,"Orel",36.07849,52.96508,2016-11-11,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2016,2033914112.71765,1432474495,1118678350.39773,994330523.724638,845897781.204545,405626190.464789,26,21,23,1276786350881.14,12822000000,5.42514770504505,5.00613659535062,NA,0.523867598943551,3,3
"RU",519336,"Velikiy Novgorod",31.27104,58.52131,2017-02-26,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",520494,"Nizhny Tagil",59.965,57.91944,2019-02-23,1,1,0,NA,NA,550,23474,1900,0.0809406151486751,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",520494,"Nizhny Tagil",59.965,57.91944,2019-08-29,1,1,0,NA,NA,NA,57964,4086,0.0704920295355738,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",520555,"Nizhniy Novgorod",44.00205,56.32867,2016-11-11,1,1,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2016,2033914112.71765,1432474495,1118678350.39773,994330523.724638,845897781.204545,405626190.464789,26,21,23,1276786350881.14,12822000000,5.42514770504505,5.00613659535062,NA,0.523867598943551,3,3
"RU",520555,"Nizhniy Novgorod",44.00205,56.32867,2017-03-26,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",520555,"Nizhniy Novgorod",44.00205,56.32867,2018-01-28,1,1,0,NA,1,550,NA,NA,NA,NA,0,0,0,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",523064,"Kosta-Khetagurovo",44.77323,43.22597,2019-03-27,1,2,0,NA,2,200,22240,1544,0.0694244604316547,1,0,0,1,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",523064,"Kosta-Khetagurovo",44.77323,43.22597,2019-04-03,1,1,2,NA,2,NA,22740,1616,0.0710642040457344,1,0,0,1,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",523523,"Naltschik",43.61889,43.49806,2019-07-13,1,1,0,NA,NA,200,23072,2022,0.0876386962552011,1,0,0,NA,2019,2984018570.84615,2190125514.27632,1474871895.38272,1356168761.61039,1398627469.1358,795186467.192308,28,23,25,1693115002708.32,17235000000,3.86033750437073,8.49370743083853,NA,0.616170784814508,3,3
"RU",523750,"Naberezhnyye Chelny",52.41122,55.72545,2018-06-27,1,1,0,NA,NA,500,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524305,"Murmansk",33.09251,68.97917,2017-09-15,1,1,0,NA,NA,1225,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524305,"Murmansk",33.09251,68.97917,2018-01-28,1,2,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524305,"Murmansk",33.09251,68.97917,2018-05-03,1,1,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524305,"Murmansk",33.09251,68.97917,2018-06-29,1,1,0,NA,NA,500,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524305,"Murmansk",33.09251,68.97917,2018-07-01,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524901,"Moscow",37.61556,55.75222,2016-08-09,1,3,0,0,1,1111,NA,NA,NA,NA,0,0,0,2016,2033914112.71765,1432474495,1118678350.39773,994330523.724638,845897781.204545,405626190.464789,26,21,23,1276786350881.14,12822000000,5.42514770504505,5.00613659535062,NA,0.523867598943551,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-01-14,1,1,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-02-13,1,1,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-02-15,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-02-26,1,2,0,NA,1,8500,NA,NA,NA,NA,0,0,0,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-03-26,1,17,0,1,2,4704.54545454545,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-04-02,1,3,0,0,2,100,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-04-08,1,1,0,NA,NA,3000,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-04-29,1,1,0,0,NA,200,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-05-14,1,5,2,NA,1,26800,NA,NA,NA,NA,0,0,0,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-05-23,1,1,0,NA,NA,25,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-05-27,1,1,2,NA,1,1000,NA,NA,NA,NA,0,0,0,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-06-06,1,1,2,NA,NA,200,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-06-09,1,1,2,NA,2,100,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-06-12,1,8,0,NA,2,2666.66666666667,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-06-13,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-06-14,1,2,2,NA,2,NA,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-06-28,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-07-12,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-07-23,1,3,0,NA,NA,1766.66666666667,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-08-26,1,2,0,NA,3,1750,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-09-20,1,1,0,NA,2,200,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-09-23,1,1,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-10-07,1,9,0,0,2,690,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-11-04,1,1,0,NA,2,250,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-11-05,1,6,0,NA,2,240,NA,NA,NA,NA,0,0,1,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-11-07,1,2,0,NA,NA,2000,NA,NA,NA,NA,0,0,NA,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2017-12-24,1,6,0,NA,1,500,NA,NA,NA,NA,0,0,0,2017,2462117247.79762,1931306918.60294,1375595212.18182,1267122625.84058,974607615.261364,627105846.885714,25,20,23,1574199360089,14938000000,4.24899605173948,6.22864519091822,NA,0.523123068702963,3,3
"RU",524901,"Moscow",37.61556,55.75222,2018-01-28,1,18,0,NA,2,1457.14285714286,NA,NA,NA,NA,0,0,1,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524901,"Moscow",37.61556,55.75222,2018-01-29,1,1,0,NA,0,NA,NA,NA,NA,NA,0,0,0,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524901,"Moscow",37.61556,55.75222,2018-02-25,1,3,0,NA,NA,3722.33333333333,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524901,"Moscow",37.61556,55.75222,2018-03-08,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524901,"Moscow",37.61556,55.75222,2018-03-27,1,3,0,NA,NA,2000,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524901,"Moscow",37.61556,55.75222,2018-04-30,1,4,0,NA,NA,7800,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524901,"Moscow",37.61556,55.75222,2018-05-01,1,2,0,NA,NA,66150,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524901,"Moscow",37.61556,55.75222,2018-05-04,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
"RU",524901,"Moscow",37.61556,55.75222,2018-05-05,1,12,0,NA,2,2000,NA,NA,NA,NA,0,0,1,2018,3216527363.44444,2332807423.26389,1419479338.80233,1375138300.19718,1591534405.77011,963387878.917808,27,22,24,1657328773461.31,18735000000,3.71982243956434,9.65476095672088,NA,0.560375837837153,3,3
